id,location
805,"Branch 98
Criminal Courts Building, Room:604
2650 South California Avenue Room: 604
Chicago, IL 60608
"
806,"
Criminal Courts Building, Room:404
2650 South California Avenue Room: 404
Chicago, IL 60608
"
807,"Branch 62
Criminal Courts Building, Room:206
2650 South California Avenue Room: 206
Chicago, IL 60608
"
808,"Markham
Markham, Room:99
16501 South Kedzie Parkway Room: 99
Markham, IL 60426
"
809,"Branch 98
Criminal Courts Building, Room:301
2650 South California Avenue Room: 301
Chicago, IL 60608
"
810,"Branch 03
Criminal Courts Building, Room:307
2650 South California Avenue Room: 307
Chicago, IL 60608
"
811,"CRIMINAL C
Criminal Courts Building, Room:207
2650 South California Avenue Room: 207
Chicago, IL 60608
"
812,"Branch 34
Criminal Courts Building, Room:702
2650 South California Avenue Room: 702
Chicago, IL 60608
"
813,"Branch 03
Rolling Meadows, Room:110
2121 West Euclid Avenue Room: 110
Rolling Meadows, IL 60008
"
814,"Branch 43
Criminal Courts Building, Room:702
2650 South California Avenue Room: 702
Chicago, IL 60608
"
815,"Branch 43
Criminal Courts Building, Room:305
2650 South California Avenue Room: 305
Chicago, IL 60608
"
816,"Branch 43
Branch 43, Room:9999
3150 West Flournoy Room: 9999
Chicago, IL 60612
"
817,"Branch 62
Branch 61, Room:401
555 West Harrison Room: 401
Chicago, IL 60607
"
818,"Maywood
Criminal Courts Building, Room:204
2650 South California Avenue Room: 204
Chicago, IL 60608
"
819,"Branch 50
Maywood, Room:102
1500 Maybrook Drive Room: 102
Maywood, IL 60153
"
820,"Branch 62
Criminal Courts Building, Room:207
2650 South California Avenue Room: 207
Chicago, IL 60608
"
821,"Criminal C
Criminal Courts Building, Room:104
2650 South California Avenue Room: 104
Chicago, IL 60608
"
822,"Bridgeview
Criminal Courts Building, Room:307
2650 South California Avenue Room: 307
Chicago, IL 60608
"
823,"Markham
Criminal Courts Building, Room:107
2650 South California Avenue Room: 107
Chicago, IL 60608
"
824,"Branch 62
Criminal Courts Building, Room:502
2650 South California Avenue Room: 502
Chicago, IL 60608
"
825,"Criminal C
Criminal Courts Building, Room:701
2650 South California Avenue Room: 701
Chicago, IL 60608
"
826,"Branch 34
Criminal Courts Building, Room:302
2650 South California Avenue Room: 302
Chicago, IL 60608
"
827,"Branch 64
Criminal Courts Building, Room:506
2650 South California Avenue Room: 506
Chicago, IL 60608
"
828,"Branch 38
Bridgeview, Room:107
10220 South 76th Avenue Room: 107
Bridgeview, IL 60455
"
829,"Maywood
Branch 46, Room:102
2650 South California Avenue Room: 102
Chicago, IL 60608
"
830,"Branch 60
Bridgeview, Room:307
10220 South 76th Avenue Room: 307
Bridgeview, IL 60455
"
831,"Maywood
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
832,"Branch 42
Skokie, Room:108
5600 Old Orchard Road Room: 108
Skokie, IL 60076
"
833,"Branch 61
Criminal Courts Building, Room:202
2650 South California Avenue Room: 202
Chicago, IL 60608
"
834,"
Bridgeview, Room:207
10220 South 76th Avenue Room: 207
Bridgeview, IL 60455
"
835,"Markham
Criminal Courts Building, Room:400
2650 South California Avenue Room: 400
Chicago, IL 60608
"
836,"Maywood
Criminal Courts Building, Room:600
2650 South California Avenue Room: 600
Chicago, IL 60608
"
837,"Markham
Skokie, Room:108
5600 Old Orchard Road Room: 108
Skokie, IL 60076
"
838,"Skokie
Maywood, Room:107
1500 Maybrook Drive Room: 107
Maywood, IL 60153
"
839,"
Criminal Courts Building, Room:204
2650 South California Avenue Room: 204
Chicago, IL 60608
"
840,"Branch 23
Markham, Room:106
16501 South Kedzie Parkway Room: 106
Markham, IL 60426
"
841,"Branch 48
Bridgeview, Room:110
10220 South 76th Avenue Room: 110
Bridgeview, IL 60455
"
842,"Criminal C
Criminal Courts Building, Room:507
2650 South California Avenue Room: 507
Chicago, IL 60608
"
843,"Criminal C
Rolling Meadows, Room:102
2121 West Euclid Avenue Room: 102
Rolling Meadows, IL 60008
"
844,"Markham
Branch 48, Room:2
155 West 51st Street Room: 2
Chicago, IL 60609
"
845,"Maywood
Markham, Room:105
16501 South Kedzie Parkway Room: 105
Markham, IL 60426
"
846,"Branch 42
Skokie, Room:105
5600 Old Orchard Road Room: 105
Skokie, IL 60076
"
847,"Branch 29
Branch 43, Room:1
3150 West Flournoy Room: 1
Chicago, IL 60612
"
848,"Daley Cent
Daley Center, Room:3005
50 West Washington Room: 3005
Chicago, IL 60602
"
849,"Branch 44
Criminal Courts Building, Room:307
2650 South California Avenue Room: 307
Chicago, IL 60608
"
850,"Branch 98
Branch 61, Room:401
555 West Harrison Room: 401
Chicago, IL 60607
"
851,"Branch 63
Branch 03, Room:1
2650 South California Avenue Room: 1
Chicago, IL 60608
"
852,"Skokie
Criminal Courts Building, Room:402
2650 South California Avenue Room: 402
Chicago, IL 60608
"
853,"Branch 60
Branch 44, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
854,"Branch 98
Criminal Courts Building, Room:307
2650 South California Avenue Room: 307
Chicago, IL 60608
"
855,"Branch 48
Branch 01, Room:100
2650 South California Avenue Room: 100
Chicago, IL 60608
"
856,"Branch 34
Branch 34, Room:101
155 West 51st Street Room: 101
Chicago, IL 60609
"
857,"Branch 62
Branch 62, Room:404
555 West Harrison Room: 404
Chicago, IL 60607
"
858,"Maywood
Markham, Room:108
16501 South Kedzie Parkway Room: 108
Markham, IL 60426
"
859,"Branch 03
Markham, Room:201
16501 South Kedzie Parkway Room: 201
Markham, IL 60426
"
860,"Branch 03
Branch 03, Room:102
2650 South California Avenue Room: 102
Chicago, IL 60608
"
861,"Branch 03
Branch 03, Room:2
2650 South California Avenue Room: 2
Chicago, IL 60608
"
862,"Bridgeview
Criminal Courts Building, Room:604
2650 South California Avenue Room: 604
Chicago, IL 60608
"
863,"Branch 43
Criminal Courts Building, Room:500
2650 South California Avenue Room: 500
Chicago, IL 60608
"
864,"Criminal C
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
865,"Branch 61
Skokie, Room:106
5600 Old Orchard Road Room: 106
Skokie, IL 60076
"
866,"Branch 46
Branch 35, Room:1
727 East 111th Street Room: 1
Chicago, IL 60628
"
867,"Maywood
Branch 98, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
868,"Rolling Me
Maywood, Room:105
1500 Maybrook Drive Room: 105
Maywood, IL 60153
"
869,"Branch 62
Criminal Courts Building, Room:306
2650 South California Avenue Room: 306
Chicago, IL 60608
"
870,"Criminal C
Bridgeview, Room:209
10220 South 76th Avenue Room: 209
Bridgeview, IL 60455
"
871,"Criminal C
Skokie, Room:106
5600 Old Orchard Road Room: 106
Skokie, IL 60076
"
872,"Branch 23
Maywood, Room:102
1500 Maybrook Drive Room: 102
Maywood, IL 60153
"
873,"Branch 02
Branch 02, Room:1
2650 South California Avenue Room: 1
Chicago, IL 60608
"
874,"Branch 98
Branch 01, Room:100
2650 South California Avenue Room: 100
Chicago, IL 60608
"
875,"Skokie
Rolling Meadows, Room:108
2121 West Euclid Avenue Room: 108
Rolling Meadows, IL 60008
"
876,"Rolling Me
Maywood, Room:101
1500 Maybrook Drive Room: 101
Maywood, IL 60153
"
877,"Skokie
Criminal Courts Building, Room:107
2650 South California Avenue Room: 107
Chicago, IL 60608
"
878,"Branch 61
Branch 61, Room:402
555 West Harrison Room: 402
Chicago, IL 60607
"
879,"Branch 03
Daley Center, Room:404
50 West Washington Room: 404
Chicago, IL 60602
"
880,"Branch 43
Skokie, Room:107
5600 Old Orchard Road Room: 107
Skokie, IL 60076
"
881,"Branch 62
Branch 29, Room:1
2452 West Belmont Avenue Room: 1
Chicago, IL 60618
"
882,"Branch 46
Branch 35, Room:2
727 East 111th Street Room: 2
Chicago, IL 60628
"
883,"Branch 48
Markham, Room:107
16501 South Kedzie Parkway Room: 107
Markham, IL 60426
"
884,"Rolling Me
Maywood, Room:106
1500 Maybrook Drive Room: 106
Maywood, IL 60153
"
885,"Criminal C
Criminal Courts Building, Room:209
2650 South California Avenue Room: 209
Chicago, IL 60608
"
886,"Branch 46
Criminal Courts Building, Room:305
2650 South California Avenue Room: 305
Chicago, IL 60608
"
887,"Branch 03
Criminal Courts Building, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
888,"Branch 60
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
889,"Branch 61
Branch 38, Room:1
727 East 111th Street Room: 1
Chicago, IL 60628
"
890,"Skokie
Branch 29, Room:1
2452 West Belmont Avenue Room: 1
Chicago, IL 60618
"
891,"Branch 98
Branch 42, Room:2
2452 West Belmont Avenue Room: 2
Chicago, IL 60618
"
892,"Branch 02
Criminal Courts Building, Room:100
2650 South California Avenue Room: 100
Chicago, IL 60608
"
893,"Skokie
Markham, Room:106
16501 South Kedzie Parkway Room: 106
Markham, IL 60426
"
894,"Criminal C
Skokie, Room:108
5600 Old Orchard Road Room: 108
Skokie, IL 60076
"
895,"Maywood
Branch 60, Room:301
555 West Harrison Room: 301
Chicago, IL 60607
"
896,"Bridgeview
Criminal Courts Building, Room:606
2650 South California Avenue Room: 606
Chicago, IL 60608
"
897,"Branch 46
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
898,"Branch 48
Branch 46, Room:2
2650 South California Avenue Room: 2
Chicago, IL 60608
"
899,"Branch 44
Criminal Courts Building, Room:304
2650 South California Avenue Room: 304
Chicago, IL 60608
"
900,"Branch 48
Branch 62, Room:402
555 West Harrison Room: 402
Chicago, IL 60607
"
901,"Criminal C
Branch 44, Room:101
3150 West Flournoy Room: 101
Chicago, IL 60612
"
902,"Branch 43
Branch 60, Room:301
555 West Harrison Room: 301
Chicago, IL 60607
"
903,"Markham
Criminal Courts Building, Room:308
2650 South California Avenue Room: 308
Chicago, IL 60608
"
904,"Rolling Me
Branch 44, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
905,"Branch 35
Branch 29, Room:1
2452 West Belmont Avenue Room: 1
Chicago, IL 60618
"
906,"Branch 63
Criminal Courts Building, Room:304
2650 South California Avenue Room: 304
Chicago, IL 60608
"
907,"Branch 02
Markham, Room:102
16501 South Kedzie Parkway Room: 102
Markham, IL 60426
"
908,"Branch 35
Branch 38, Room:1
727 East 111th Street Room: 1
Chicago, IL 60628
"
909,"Branch 23
Criminal Courts Building, Room:702
2650 South California Avenue Room: 702
Chicago, IL 60608
"
910,"Branch 98
Branch 46, Room:102
2650 South California Avenue Room: 102
Chicago, IL 60608
"
911,"Criminal C
Criminal Courts Building, Room:103
2650 South California Avenue Room: 103
Chicago, IL 60608
"
912,"Skokie
Criminal Courts Building, Room:208
2650 South California Avenue Room: 208
Chicago, IL 60608
"
913,"Maywood
Criminal Courts Building, Room:506
2650 South California Avenue Room: 506
Chicago, IL 60608
"
914,"Skokie
Criminal Courts Building, Room:207
2650 South California Avenue Room: 207
Chicago, IL 60608
"
915,"Branch 48
Bridgeview, Room:109
10220 South 76th Avenue Room: 109
Bridgeview, IL 60455
"
916,"Branch 34
Bridgeview, Room:103
10220 South 76th Avenue Room: 103
Bridgeview, IL 60455
"
917,"Bridgeview
Rolling Meadows, Room:207
2121 West Euclid Avenue Room: 207
Rolling Meadows, IL 60008
"
918,"
Criminal Courts Building, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
919,"Markham
Criminal Courts Building, Room:500
2650 South California Avenue Room: 500
Chicago, IL 60608
"
920,"Branch 03
Branch 02, Room:1
2650 South California Avenue Room: 1
Chicago, IL 60608
"
921,"Bridgeview
Criminal Courts Building, Room:600
2650 South California Avenue Room: 600
Chicago, IL 60608
"
922,"Skokie
Bridgeview, Room:110
10220 South 76th Avenue Room: 110
Bridgeview, IL 60455
"
923,"Branch 66
Maywood, Room:102
1500 Maybrook Drive Room: 102
Maywood, IL 60153
"
924,"Branch 35
Branch 60, Room:301
555 West Harrison Room: 301
Chicago, IL 60607
"
925,"Markham
Criminal Courts Building, Room:506
2650 South California Avenue Room: 506
Chicago, IL 60608
"
926,"Skokie
Bridgeview, Room:109
10220 South 76th Avenue Room: 109
Bridgeview, IL 60455
"
927,"Branch 29
Criminal Courts Building, Room:307
2650 South California Avenue Room: 307
Chicago, IL 60608
"
928,"Branch 44
Criminal Courts Building, Room:205
2650 South California Avenue Room: 205
Chicago, IL 60608
"
929,"Branch 03
Bridgeview, Room:107
10220 South 76th Avenue Room: 107
Bridgeview, IL 60455
"
930,"Branch 61
Branch 35, Room:2
727 East 111th Street Room: 2
Chicago, IL 60628
"
931,"Branch 35
Bridgeview, Room:107
10220 South 76th Avenue Room: 107
Bridgeview, IL 60455
"
932,"Branch 35
Markham, Room:101
16501 South Kedzie Parkway Room: 101
Markham, IL 60426
"
933,"Branch 44
Criminal Courts Building, Room:702
2650 South California Avenue Room: 702
Chicago, IL 60608
"
934,"Branch 63
Criminal Courts Building, Room:301
2650 South California Avenue Room: 301
Chicago, IL 60608
"
935,"Branch 02
Bridgeview, Room:207
10220 South 76th Avenue Room: 207
Bridgeview, IL 60455
"
936,"Branch 63
Branch 35, Room:2
727 East 111th Street Room: 2
Chicago, IL 60628
"
937,"Branch 62
Criminal Courts Building, Room:704
2650 South California Avenue Room: 704
Chicago, IL 60608
"
938,"Markham
Daley Center, Room:1608
50 West Washington Room: 1608
Chicago, IL 60602
"
939,"Criminal C
Maywood, Room:109
1500 Maybrook Drive Room: 109
Maywood, IL 60153
"
940,"Maywood
Branch 63, Room:404
555 West Harrison Room: 404
Chicago, IL 60607
"
941,"Branch 44
Skokie, Room:204
5600 Old Orchard Road Room: 204
Skokie, IL 60076
"
942,"Branch 60
Daley Center, Room:24
50 West Washington Room: 24
Chicago, IL 60602
"
943,"Branch 23
Maywood, Room:106
1500 Maybrook Drive Room: 106
Maywood, IL 60153
"
944,"Bridgeview
Branch 03, Room:102
2650 South California Avenue Room: 102
Chicago, IL 60608
"
945,"Branch 61
Criminal Courts Building, Room:506
2650 South California Avenue Room: 506
Chicago, IL 60608
"
946,"Skokie
Criminal Courts Building, Room:304
2650 South California Avenue Room: 304
Chicago, IL 60608
"
947,"Skokie
Criminal Courts Building, Room:204
2650 South California Avenue Room: 204
Chicago, IL 60608
"
948,"Skokie
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
949,"Skokie
Maywood, Room:102
1500 Maybrook Drive Room: 102
Maywood, IL 60153
"
950,"Branch 43
Maywood, Room:102
1500 Maybrook Drive Room: 102
Maywood, IL 60153
"
951,"Skokie
Markham, Room:104
16501 South Kedzie Parkway Room: 104
Markham, IL 60426
"
952,"Branch 03
Maywood, Room:108
1500 Maybrook Drive Room: 108
Maywood, IL 60153
"
953,"Branch 48
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
954,"Branch 42
Maywood, Room:103
1500 Maybrook Drive Room: 103
Maywood, IL 60153
"
955,"Branch 62
Criminal Courts Building, Room:307
2650 South California Avenue Room: 307
Chicago, IL 60608
"
956,"Maywood
Skokie, Room:105
5600 Old Orchard Road Room: 105
Skokie, IL 60076
"
957,"Branch 42
Maywood, Room:105
1500 Maybrook Drive Room: 105
Maywood, IL 60153
"
958,"Rolling Me
Maywood, Room:107
1500 Maybrook Drive Room: 107
Maywood, IL 60153
"
959,"Branch 48
Bridgeview, Room:208
10220 South 76th Avenue Room: 208
Bridgeview, IL 60455
"
960,"Branch 43
Skokie, Room:103
5600 Old Orchard Road Room: 103
Skokie, IL 60076
"
961,"Branch 50
Criminal Courts Building, Room:402
2650 South California Avenue Room: 402
Chicago, IL 60608
"
962,"Skokie
Branch 50, Room:2
5555 West Grand Avenue Room: 2
Chicago, IL 60639
"
963,"Criminal C
Maywood, Room:104
1500 Maybrook Drive Room: 104
Maywood, IL 60153
"
964,"Skokie
Rolling Meadows, Room:104
2121 West Euclid Avenue Room: 104
Rolling Meadows, IL 60008
"
965,"Branch 44
Skokie, Room:209
5600 Old Orchard Road Room: 209
Skokie, IL 60076
"
966,"Maywood
Criminal Courts Building, Room:203
2650 South California Avenue Room: 203
Chicago, IL 60608
"
967,"Branch 48
Criminal Courts Building, Room:204
2650 South California Avenue Room: 204
Chicago, IL 60608
"
968,"Rolling Me
Daley Center, Room:405
50 West Washington Room: 405
Chicago, IL 60602
"
969,"Maywood
Maywood, Room:9999
1500 Maybrook Drive Room: 9999
Maywood, IL 60153
"
970,"Branch 50
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
971,"Branch 02
Branch 02, Room:102
2650 South California Avenue Room: 102
Chicago, IL 60608
"
972,"Branch 61
Branch 48, Room:2
155 West 51st Street Room: 2
Chicago, IL 60609
"
973,"Bridgeview
Branch 98, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
974,"Criminal C
Criminal Courts Building, Room:102
2650 South California Avenue Room: 102
Chicago, IL 60608
"
975,"Branch 43
Branch 29, Room:1
2452 West Belmont Avenue Room: 1
Chicago, IL 60618
"
976,"Branch 35
Branch 98, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
977,"Branch 50
Criminal Courts Building, Room:706
2650 South California Avenue Room: 706
Chicago, IL 60608
"
978,"Rolling Me
Markham, Room:206
16501 South Kedzie Parkway Room: 206
Markham, IL 60426
"
979,"Branch 48
Criminal Courts Building, Room:606
2650 South California Avenue Room: 606
Chicago, IL 60608
"
980,"Criminal C
Branch 01, Room:100
2650 South California Avenue Room: 100
Chicago, IL 60608
"
981,"Markham
Bridgeview, Room:105
10220 South 76th Avenue Room: 105
Bridgeview, IL 60455
"
982,"Branch 42
Criminal Courts Building, Room:706
2650 South California Avenue Room: 706
Chicago, IL 60608
"
983,"Branch 62
Criminal Courts Building, Room:205
2650 South California Avenue Room: 205
Chicago, IL 60608
"
984,"Branch 44
Criminal Courts Building, Room:400
2650 South California Avenue Room: 400
Chicago, IL 60608
"
985,"Bridgeview
Branch 62, Room:402
555 West Harrison Room: 402
Chicago, IL 60607
"
986,"Branch 60
Markham, Room:101
16501 South Kedzie Parkway Room: 101
Markham, IL 60426
"
987,"Branch 03
Criminal Courts Building, Room:304
2650 South California Avenue Room: 304
Chicago, IL 60608
"
988,"Markham
Markham, Room:100
16501 South Kedzie Parkway Room: 100
Markham, IL 60426
"
989,"Branch 60
Branch 63, Room:404
555 West Harrison Room: 404
Chicago, IL 60607
"
990,"Branch 29
Branch 38, Room:2
727 East 111th Street Room: 2
Chicago, IL 60628
"
